OBJECTID_1,HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,waterID,AverageSam,SampleCoun,areaskqm,COUNT,SUM_Averag,SHAPE_Leng,SHAPE_Area
0,2,2,Camp Barton,SS BP v1.3.4,1,,,04140201,0,891.00000000000,2.56086111111,36,35.34871308680,1.00000000000,0.25000000000,53220.00980000000,35348713.08700000000
0,2,2,USGS-411959073522901,SS BP v1.3.4,1,,,02020009,0,1037.00000000000,0.31975000000,4,104.78224071000,2.00000000000,0.08000000000,79980.01740000000,104782240.70800000000
0,2,2,Cayuga Street Bridge,SS BP v1.3.4,1,,,04140201,0,861.00000000000,0.73652542373,59,327.89702197900,2.00000000000,0.73000000000,193180.03540000000,327897021.97900000000
0,2,2,USGS-422925076543901,SS BP v1.3.4,1,,,04140201,0,1008.00000000000,0.30400000000,2,96.02393569390,1.00000000000,0.30000000000,73540.01480000000,96023935.69300000000
0,2,2,Cayuga Lake Control,SS BP v1.3.4,1,,,04140201,0,878.00000000000,0.87666666667,3,1607.85789857000,7.00000000000,16.21000000000,407560.07700000000,1607857898.57000000000
0,2,2,USGS-422223074400201,SS BP v1.3.4,1,,,02040101,0,1019.00000000000,1.14625000000,4,41.06581551660,1.00000000000,0.70000000000,39980.00740000000,41065815.51600000000
0,2,2,USGS-01374930,SS BP v1.3.4,1,,,02020009,0,1236.00000000000,0.06300000000,6,34.33401318760,1.00000000000,0.20000000000,38440.00740000000,34334013.18800000000
0,2,2,USGS-01338505,SS BP v1.3.4,1,,,02020004,0,1268.00000000000,1.30333333333,6,376.91813898400,4.00000000000,3.39000000000,173440.03240000000,376918138.98300000000
0,2,2,USGS-01427500,SS BP v1.3.4,1,,,02040101,0,1098.00000000000,0.51756944444,36,286.79820934600,1.00000000000,0.12000000000,110420.01940000000,286798209.34500000000
0,2,2,USGS-01415000,SS BP v1.3.4,1,,,02040102,0,1126.00000000000,0.15300000000,2,85.62303242860,1.00000000000,0.06000000000,58840.01080000000,85623032.42750000000
0,2,2,USGS-01427000,SS BP v1.3.4,1,,,02040101,0,1109.00000000000,0.42000000000,1,1683.31273517000,7.00000000000,4.23000000000,397080.07230000000,1683312735.17000000000
0,2,2,USGS-01426500,SS BP v1.3.4,1,,,02040101,0,1112.00000000000,0.47507547170,53,1541.76438135000,7.00000000000,4.23000000000,383160.06990000000,1541764381.34000000000
0,2,2,USGS-01366400,SS BP v1.3.4,1,,,02020007,0,1244.00000000000,0.16750000000,4,246.19279405900,1.00000000000,0.18000000000,123060.02470000000,246192794.06100000000
0,2,2,USGS-01349950,SS BP v1.3.4,1,,,02020005,0,1198.00000000000,0.22579426230,366,177.58286733600,2.00000000000,0.48000000000,85020.01600000000,177582867.33600000000
0,2,2,USGS-01362430,SS BP v1.3.4,1,,,02020006,0,1164.00000000000,0.09800000000,3,373.37444172100,1.00000000000,0.50000000000,117580.02130000000,373374441.72000000000
0,2,2,USGS-01321000,SS BP v1.3.4,1,,,02020002,0,1275.00000000000,0.05600000000,1,1264.04476245000,1.00000000000,0.30000000000,321160.05860000000,1264044762.45000000000
0,2,2,USGS-01315500,SS BP v1.3.4,1,,,02020001,0,1280.00000000000,0.08000000000,1,2051.14764281000,2.00000000000,0.18000000000,457500.08360000000,2051147642.81000000000
0,2,2,USGS-01348002,SS BP v1.3.4,1,,,02020004,0,1206.00000000000,0.08850000000,6,751.09117638100,1.00000000000,2.00000000000,247960.04720000000,751091176.38200000000
0,2,2,USGS-01312000,SS BP v1.3.4,1,,,02020001,0,1289.00000000000,0.20329411765,34,491.83487692900,1.00000000000,0.04000000000,191880.03460000000,491834876.93200000000
0,2,2,USGS-01362200,SS BP v1.3.4,1,,,02020006,0,1178.00000000000,0.19768014706,68,164.78186239300,1.00000000000,0.50000000000,80120.01470000000,164781862.39200000000
0,2,2,USGS-0136219710,SS BP v1.3.4,1,,,02020006,0,1180.00000000000,0.13654545455,11,152.14595760900,1.00000000000,0.50000000000,79800.01490000000,152145957.60900000000
0,2,2,USGS-01374960,SS BP v1.3.4,1,,,02020009,0,1235.00000000000,0.39300000000,9,24.98960973420,1.00000000000,1.50000000000,40380.00690000000,24989609.73500000000
0,3,3,USGS-01372058,SS BP v1.3.4,1,1,,02020008,0,1240.00000000000,0.41218750000,16,30755.43515560000,148.00000000000,368.47000000000,2303200.42860000000,30755435155.60000000000
0,2,2,USGS-01350101,SS BP v1.3.4,1,,,02020005,0,1196.00000000000,0.35050000000,6,816.71680876900,9.00000000000,2.27000000000,198860.03630000000,816716808.76900000000
0,2,2,USGS-01433500,SS BP v1.3.4,1,,,02040104,0,1093.00000000000,0.18281250000,16,523.55820039100,6.00000000000,3.61000000000,186960.03290000000,523558200.39100000000
0,3,3,USGS-01427750,SS BP v1.3.4,1,1,,02040101,0,1097.00000000000,0.32220000000,5,4955.39737853000,17.00000000000,6.49000000000,541340.09950000000,4955397378.52000000000
0,2,2,USGS-01413936,SS BP v1.3.4,1,,,02040102,0,1152.00000000000,0.14100000000,2,41.10981555250,1.00000000000,0.01000000000,35680.00630000000,41109815.55300000000
0,2,2,USGS-0142744205,SS BP v1.3.4,1,,,02040101,0,1100.00000000000,0.34350000000,4,191.99897317900,1.00000000000,0.12000000000,93180.01580000000,191998973.17800000000
0,2,2,USGS-01414865,SS BP v1.3.4,1,,,02040102,0,1130.00000000000,0.20000000000,2,63.16262387000,1.00000000000,0.06000000000,47860.00870000000,63162623.86950000000
