Name,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MAJORITY_C,MAJORITY_P,MINORITY,MINORITY_C,MINORITY_P,MEDIAN,PCT90
21NYDECA_WQX-05032201,188,14422.00000000000,17121846.27720000000,82,82,0,82.00000000000,0.00000000000,1182604.00000000000,1,82,14422,2.20260000000,82,14422,2.20260000000,82,82
21NYDECA_WQX-05032134,189,43825.00000000000,52029185.48730000000,82,82,0,82.00000000000,0.00000000000,3593650.00000000000,1,82,43825,10.93410000000,82,43825,10.93410000000,82,82
21NYDECA_WQX-05032110,190,54533.00000000000,64741758.63500000000,82,82,0,82.00000000000,0.00000000000,4471706.00000000000,1,82,54533,6.46640000000,82,54533,6.46640000000,82,82
21NYDECA_WQX-05021038,191,25923.00000000000,30775871.65740000000,82,82,0,82.00000000000,0.00000000000,2125686.00000000000,1,82,25923,22.89050000000,82,25923,22.89050000000,82,82
21NYDECA_WQX-05021006,192,89.00000000000,105661.09545600000,82,82,0,82.00000000000,0.00000000000,7298.00000000000,1,82,89,68.46150000000,82,89,68.46150000000,82,82
21NYDECA_WQX-05014108,193,2360.00000000000,2801799.83457000000,82,82,0,82.00000000000,0.00000000000,193520.00000000000,1,82,2360,5.71590000000,82,2360,5.71590000000,82,82
21NYDECA_WQX-05013100,194,228.00000000000,270682.35689900000,82,82,0,82.00000000000,0.00000000000,18696.00000000000,1,82,228,4.21600000000,82,228,4.21600000000,82,82
21NYDECA_WQX-05011302,196,1512.00000000000,1795051.41944000000,82,82,0,82.00000000000,0.00000000000,123984.00000000000,1,82,1512,2.35410000000,82,1512,2.35410000000,82,82
21NYDECA_WQX-05010005,198,257707.00000000000,305950605.91800000000,82,82,0,82.00000000000,0.00000000000,21131974.00000000000,1,82,257707,4.72090000000,82,257707,4.72090000000,82,82
21NYDECA_WQX-04031A01,200,6276.00000000000,7450888.03465000000,82,82,0,82.00000000000,0.00000000000,514632.00000000000,1,82,6276,6.05320000000,82,6276,6.05320000000,82,82
21NYDECA_WQX-04031900,201,69.00000000000,81917.02906160000,82,82,0,82.00000000000,0.00000000000,5658.00000000000,1,82,69,0.14390000000,82,69,0.14390000000,82,82
21NYDECA_WQX-04031701,203,1288.00000000000,1529117.87582000000,82,82,0,82.00000000000,0.00000000000,105616.00000000000,1,82,1288,1.00980000000,82,1288,1.00980000000,82,82
21NYDECA_WQX-04031502,204,132.00000000000,156710.83820500000,82,82,0,82.00000000000,0.00000000000,10824.00000000000,1,82,132,0.21740000000,82,132,0.21740000000,82,82
