HydroID,DrainID,Name,Descript,GlobalWshd,RELATEDOID,WarningMsg,HUCID,Edited,waterID,AverageSam,SampleCoun,Shape_Leng,Shape_Area,sum_Size,Point_Coun
2,2,USGS-434945074515901,SS BP v1.3.4,1,,,04150101,0,388.00000000000,0.33097188755,83,4920.00089979000,831700.30662800000,0.00000000000,0
2,2,USGS-434922073471201,SS BP v1.3.4,1,,,02020001,0,389.00000000000,0.05350000000,2,14360.00250050000,4394701.54624000000,0.00000000000,0
2,2,USGS-434916074210101,SS BP v1.3.4,1,,,02020001,0,390.00000000000,0.29025000000,4,9160.00130034000,2424700.81984000000,0.00000000000,0
2,2,USGS-434916073562801,SS BP v1.3.4,1,,,02020001,0,391.00000000000,0.01333333333,3,4800.00100136000,560000.18024400000,0.00000000000,0
2,2,USGS-434916073492501,SS BP v1.3.4,1,,,02020001,0,392.00000000000,0.07400000000,3,3580.00070000000,333200.12348700000,0.00000000000,0
2,2,USGS-434915075190901,SS BP v1.3.4,1,,,04150101,0,393.00000000000,0.11606172840,27,14660.00259970000,3654401.34319000000,0.00000000000,0
2,2,USGS-434908075212501,SS BP v1.3.4,1,,,04150101,0,394.00000000000,0.13320000000,5,11420.00220010000,3304001.15646000000,0.00000000000,0
2,2,USGS-434903074525401,SS BP v1.3.4,1,,,04150101,0,395.00000000000,0.07900000000,1,9380.00150013000,2084400.75353000000,0.00000000000,0
2,2,USGS-434850073560401,SS BP v1.3.4,1,,,02020001,0,396.00000000000,0.08200000000,3,5020.00110054000,600700.21372300000,0.00000000000,0
2,2,USGS-434848073512801,SS BP v1.3.4,1,,,02020001,0,397.00000000000,0.03950000000,2,2100.00039959000,172900.04394100000,0.00000000000,0
2,2,USGS-434845073302501,SS BP v1.3.4,1,,,02010008,0,398.00000000000,0.01900000000,3,13020.00249910000,4743801.73020000000,0.00000000000,0
2,2,USGS-434836074030201,SS BP v1.3.4,1,,,02020001,0,399.00000000000,0.08100000000,1,1140.00010014000,5300.00100136000,0.00000000000,0
2,2,USGS-434820074190201,SS BP v1.3.4,1,,,02020001,0,400.00000000000,0.57133333333,3,3560.00059891000,367800.16465200000,0.00000000000,0
2,2,USGS-434816074494201,SS BP v1.3.4,1,,,04150101,0,401.00000000000,0.67800000000,1,2720.00069857000,156200.05240700000,0.00000000000,0
2,2,USGS-434813074505701,SS BP v1.3.4,1,,,04150101,0,402.00000000000,0.17800000000,3,3120.00070095000,195000.05056900000,0.00000000000,0
2,2,USGS-434805073494101,SS BP v1.3.4,1,,,02020001,0,403.00000000000,0.06055555556,9,5620.00119925000,1062400.37857000000,0.00000000000,0
2,2,USGS-434801074505701,SS BP v1.3.4,1,,,04150101,0,404.00000000000,0.13500000000,1,640.00020027200,1600.00100136000,0.00000000000,0
2,2,USGS-434758073580401,SS BP v1.3.4,1,,,02020001,0,405.00000000000,0.06733333333,3,8520.00189877000,1966600.69958000000,0.00000000000,0
2,2,USGS-434739075191601,SS BP v1.3.4,1,,,04150101,0,406.00000000000,0.07850000000,6,18080.00400110000,5543101.98250000000,0.00000000000,0
2,2,USGS-434733073504201,SS BP v1.3.4,1,,,02020001,0,407.00000000000,0.07933333333,3,3380.00050068000,184400.06458800000,0.00000000000,0
2,2,USGS-434652074565401,SS BP v1.3.4,1,,,04150101,0,408.00000000000,0.35491666667,12,4940.00080013000,664400.24199500000,0.00000000000,0
2,2,USGS-434644075202101,SS BP v1.3.4,1,,,04150101,0,409.00000000000,0.12650000000,4,8340.00130034000,1586900.51679000000,0.00000000000,0
2,2,USGS-434643073545001,SS BP v1.3.4,1,,,02020001,0,410.00000000000,0.02600000000,2,7380.00119925000,1416000.48667000000,0.00000000000,0
2,2,USGS-434637074464701,SS BP v1.3.4,1,,,04150101,0,411.00000000000,0.56800000000,4,2660.00039959000,189200.07893100000,0.00000000000,0
2,2,USGS-434628075122101,SS BP v1.3.4,1,,,04150101,0,412.00000000000,0.13944444444,12,8940.00170088000,1497000.55881000000,0.00000000000,0
2,2,USGS-434623074491001,SS BP v1.3.4,1,,,04150101,0,413.00000000000,0.18631250000,32,25660.00439980000,11669304.15030000000,0.00000000000,0
2,2,USGS-434621074453401,SS BP v1.3.4,1,,,04150101,0,414.00000000000,0.10500000000,1,160.00000000000,700.00000000000,0.00000000000,0
2,2,USGS-434620074454501,SS BP v1.3.4,1,,,04150101,0,415.00000000000,0.14300000000,1,2500.00039959000,151100.02991700000,0.00000000000,0
2,2,USGS-434617074455901,SS BP v1.3.4,1,,,04150101,0,416.00000000000,0.13100000000,1,3360.00059986000,410000.13490200000,0.00000000000,0
2,2,USGS-434613074461601,SS BP v1.3.4,1,,,04150101,0,417.00000000000,0.12700000000,1,200.00009965900,900.00448465300,0.00000000000,0
2,2,USGS-434609074463101,SS BP v1.3.4,1,,,04150101,0,418.00000000000,0.11600000000,1,6140.00099945000,1467200.53784000000,0.00000000000,0
2,2,USGS-434606074424901,SS BP v1.3.4,1,,,04150101,0,419.00000000000,0.42333333333,6,5020.00100040000,694000.26914100000,0.00000000000,0
2,2,USGS-434605074464701,SS BP v1.3.4,1,,,04150101,0,420.00000000000,0.09900000000,1,7140.00129986000,1760600.63747000000,0.00000000000,0
2,2,USGS-434603074470301,SS BP v1.3.4,1,,,04150101,0,421.00000000000,0.09900000000,1,8600.00150013000,2190300.80070000000,0.00000000000,0
2,2,USGS-434557074471701,SS BP v1.3.4,1,,,04150101,0,422.00000000000,0.09100000000,1,9340.00179911000,2457600.90633000000,0.00000000000,0
2,2,USGS-434551074473501,SS BP v1.3.4,1,,,04150101,0,423.00000000000,0.17468750000,32,9740.00169945000,2693800.97928000000,0.00000000000,0
2,2,USGS-434550074473501,SS BP v1.3.4,1,,,04150101,0,424.00000000000,0.17400000000,2,9880.00189924000,2729201.00573000000,0.00000000000,0
2,2,USGS-434547074582101,SS BP v1.3.4,1,,,04150101,0,425.00000000000,0.36635714286,14,6000.00109959000,850500.28944000000,0.00000000000,0
2,2,USGS-434547074421001,SS BP v1.3.4,1,,,04150101,0,426.00000000000,0.21222580645,31,17380.00319860000,6729402.43245000000,0.00000000000,0
2,2,USGS-434547074420701,SS BP v1.3.4,1,,,04150101,0,427.00000000000,0.23800000000,1,17200.00309850000,6685102.41642000000,0.00000000000,0
2,2,USGS-434544074411101,SS BP v1.3.4,1,,,04150101,0,428.00000000000,0.37560000000,5,10260.00160030000,2572501.01871000000,0.00000000000,0
2,2,USGS-434539074583801,SS BP v1.3.4,1,,,04150101,0,429.00000000000,0.41464285714,14,7860.00209951000,2076900.70841000000,0.00000000000,0
2,2,USGS-434531074473001,SS BP v1.3.4,1,,,04150101,0,430.00000000000,0.21100000000,1,12320.00240140000,3750701.34683000000,0.00000000000,0
2,2,USGS-434506074544301,SS BP v1.3.4,1,,,04150101,0,431.00000000000,0.19050000000,2,11080.00170040000,2756201.01279000000,0.00000000000,0
2,2,USGS-434504074543901,SS BP v1.3.4,1,,,04150101,0,432.00000000000,0.39247794118,272,9140.00139999000,1867700.66482000000,0.00000000000,0
2,2,USGS-434503073503001,SS BP v1.3.4,1,,,02020001,0,433.00000000000,0.06066666667,3,7400.00129986000,2098100.74454000000,0.00000000000,0
2,2,USGS-434500074441601,SS BP v1.3.4,1,,,04150101,0,434.00000000000,0.48400000000,11,2740.00070048000,192400.07247700000,0.00000000000,0
2,2,USGS-434458074481701,SS BP v1.3.4,1,,,04150101,0,435.00000000000,0.35400000000,1,4880.00080013000,839400.27297500000,0.00000000000,0
2,2,USGS-434451074175301,SS BP v1.3.4,1,,,02020001,0,436.00000000000,0.22166666667,3,3360.00060082000,359600.09813300000,0.00000000000,0
2,2,USGS-434450075200101,SS BP v1.3.4,1,,,04150101,0,437.00000000000,0.24373913044,23,161120.03010200000,232405683.96800000000,0.00000000000,0
2,2,USGS-434450074452901,SS BP v1.3.4,1,,,04150101,0,438.00000000000,0.13600000000,1,1880.00040054000,109300.04506100000,0.00000000000,0
2,2,USGS-434446074562301,SS BP v1.3.4,1,,,04150101,0,439.00000000000,0.38010000000,10,9680.00170040000,2105800.73082000000,0.00000000000,0
2,2,USGS-434444074052901,SS BP v1.3.4,1,,,02020001,0,440.00000000000,0.02133333333,3,1900.00039959000,92800.02296920000,0.00000000000,0
2,2,USGS-434442074473801,SS BP v1.3.4,1,,,04150101,0,441.00000000000,0.58600000000,5,2480.00039864000,180500.07574100000,0.00000000000,0
2,2,USGS-434438074430701,SS BP v1.3.4,1,,,04150101,0,442.00000000000,0.17200000000,1,10020.00179960000,2772301.01630000000,0.00000000000,0
2,2,USGS-434436074425401,SS BP v1.3.4,1,,,04150101,0,443.00000000000,0.16300000000,1,9800.00179958000,2376100.84507000000,0.00000000000,0
2,2,USGS-434433074424201,SS BP v1.3.4,1,,,04150101,0,444.00000000000,0.16900000000,1,8940.00160027000,1678600.64096000000,0.00000000000,0
2,2,USGS-434432074455901,SS BP v1.3.4,1,,,04150101,0,445.00000000000,0.09900000000,2,14560.00290060000,5040101.82056000000,0.00000000000,0
2,2,USGS-434431074422901,SS BP v1.3.4,1,,,04150101,0,446.00000000000,0.12200000000,1,6660.00110054000,1044400.36923000000,0.00000000000,0
2,2,USGS-434427074584401,SS BP v1.3.4,1,,,04150101,0,447.00000000000,0.46180000000,5,3760.00080013000,404200.14398600000,0.00000000000,0
2,2,USGS-434422074422201,SS BP v1.3.4,1,,,04150101,0,448.00000000000,0.17700000000,1,2700.00039959000,245900.09589200000,0.00000000000,0
2,2,USGS-434421074584901,SS BP v1.3.4,1,,,04150101,0,449.00000000000,0.33900000000,13,5080.00119925000,746200.28044500000,0.00000000000,0
2,2,USGS-434417074445501,SS BP v1.3.4,1,,,04150101,0,450.00000000000,0.44700000000,1,17520.00379940000,6521902.28375000000,0.00000000000,0
2,2,USGS-434416074445601,SS BP v1.3.4,1,,,04150101,0,451.00000000000,0.19000000000,1,2640.00040054000,190300.08912100000,0.00000000000,0
2,2,USGS-434414074445701,SS BP v1.3.4,1,,,04150101,0,452.00000000000,0.32927722772,101,17380.00389910000,6504002.27926000000,0.00000000000,0
2,2,USGS-434412074422101,SS BP v1.3.4,1,,,04150101,0,453.00000000000,0.19500000000,1,2320.00039959000,143200.07291300000,0.00000000000,0
2,2,USGS-434411074420801,SS BP v1.3.4,1,,,04150101,0,454.00000000000,0.05300000000,1,460.00020027200,6900.00500679000,0.00000000000,0
2,2,USGS-434410073591101,SS BP v1.3.4,1,,,02020001,0,455.00000000000,0.18950000000,2,6440.00170040000,1278000.39413000000,0.00000000000,0
2,2,USGS-434359074471801,SS BP v1.3.4,1,,,04150101,0,456.00000000000,0.49522222222,3,4180.00080013000,427900.16912000000,0.00000000000,0
2,2,USGS-434353074530001,SS BP v1.3.4,1,,,04150101,0,457.00000000000,0.03300000000,1,28840.00519900000,11670104.26720000000,0.00000000000,0
2,2,USGS-434351074560901,SS BP v1.3.4,1,,,04150101,0,458.00000000000,0.24100000000,1,1780.00040054000,112200.06208400000,0.00000000000,0
2,2,USGS-434350074452901,SS BP v1.3.4,1,,,04150101,0,459.00000000000,0.13200000000,1,14480.00280090000,4873801.67870000000,0.00000000000,0
2,2,USGS-434348074561701,SS BP v1.3.4,1,,,04150101,0,460.00000000000,0.22100000000,1,2320.00040054000,166400.08661700000,0.00000000000,0
2,2,USGS-434344074562701,SS BP v1.3.4,1,,,04150101,0,461.00000000000,0.18300000000,1,3800.00050068000,479200.17974400000,0.00000000000,0
2,2,USGS-434343074013501,SS BP v1.3.4,1,,,02020001,0,462.00000000000,0.05933333333,3,6200.00119925000,1291900.49957000000,0.00000000000,0
2,2,USGS-434342074442901,SS BP v1.3.4,1,,,04150101,0,463.00000000000,0.12500000000,1,9160.00200081000,2493000.84222000000,0.00000000000,0
2,2,USGS-434341074563401,SS BP v1.3.4,1,,,04150101,0,464.00000000000,0.18500000000,1,4280.00050068000,522100.18174700000,0.00000000000,0
2,2,USGS-434340074444201,SS BP v1.3.4,1,,,04150101,0,465.00000000000,0.11100000000,1,10300.00190070000,3143801.05694000000,0.00000000000,0
2,2,USGS-434339074451401,SS BP v1.3.4,1,,,04150101,0,466.00000000000,0.11500000000,1,11880.00240040000,3942001.34480000000,0.00000000000,0
2,2,USGS-434338074450101,SS BP v1.3.4,1,,,04150101,0,467.00000000000,0.11700000000,1,11580.00220110000,3804001.30477000000,0.00000000000,0
2,2,USGS-434336075205601,SS BP v1.3.4,1,,,04150101,0,468.00000000000,0.05520000000,5,5340.00080013000,527900.18706800000,0.00000000000,0
2,2,USGS-434335074564501,SS BP v1.3.4,1,,,04150101,0,469.00000000000,0.18000000000,1,5020.00070000000,584100.20865400000,0.00000000000,0
2,2,USGS-434331074565601,SS BP v1.3.4,1,,,04150101,0,470.00000000000,0.13800000000,1,6160.00070000000,985500.33990100000,0.00000000000,0
2,2,USGS-434329074570601,SS BP v1.3.4,1,,,04150101,0,471.00000000000,0.13350000000,4,6640.00070000000,1066300.34189000000,0.00000000000,0
2,2,USGS-434324074571301,SS BP v1.3.4,1,,,04150101,0,472.00000000000,0.12500000000,1,7380.00100041000,1157300.37043000000,0.00000000000,0
2,2,USGS-434317075125401,SS BP v1.3.4,1,,,04150101,0,473.00000000000,0.15750000000,4,2940.00089932000,212900.07646100000,0.00000000000,0
2,2,USGS-434308075152201,SS BP v1.3.4,1,,,04150101,0,474.00000000000,0.24764516129,31,92780.01539950000,81732329.60990000000,0.00000000000,0
2,2,USGS-434308074034901,SS BP v1.3.4,1,,,02020001,0,475.00000000000,0.08866666667,3,5220.00139952000,588900.24682500000,0.00000000000,0
2,2,USGS-434307074185401,SS BP v1.3.4,1,,,02020001,0,476.00000000000,0.09137500000,8,7500.00119972000,2256700.85291000000,0.00000000000,0
2,2,USGS-434305074185601,SS BP v1.3.4,1,,,02020001,0,477.00000000000,0.14666666667,3,6660.00119877000,965500.32303300000,0.00000000000,0
2,2,USGS-434304074070901,SS BP v1.3.4,1,,,02020001,0,478.00000000000,0.00500000000,1,2820.00019980000,256100.05303400000,0.00000000000,0
2,2,USGS-434301074453701,SS BP v1.3.4,1,,,04150101,0,479.00000000000,0.52850000000,4,4240.00059891000,395900.16262500000,0.00000000000,0
2,2,USGS-434300073530301,SS BP v1.3.4,1,,,02020001,0,480.00000000000,0.02700000000,3,6160.00109959000,1029200.37041000000,0.00000000000,0
2,2,USGS-434256074453801,SS BP v1.3.4,1,,,04150101,0,481.00000000000,0.44669230769,13,7620.00119972000,1294000.45796000000,0.00000000000,0
2,2,USGS-434254075144401,SS BP v1.3.4,1,,,04150101,0,482.00000000000,0.03925000000,4,1820.00010014000,97700.02753730000,0.00000000000,0
2,2,USGS-434252074540201,SS BP v1.3.4,1,,,04150101,0,483.00000000000,0.38766666667,3,10120.00180150000,2063700.61693000000,0.00000000000,0
2,2,USGS-434249075215601,SS BP v1.3.4,1,,,04150101,0,484.00000000000,0.04944444444,9,5540.00080013000,500000.17816500000,0.00000000000,0
2,2,USGS-434242075215601,SS BP v1.3.4,1,,,04150101,0,485.00000000000,0.04100000000,4,4000.00059986000,398600.12799700000,0.00000000000,0
2,2,USGS-434240074332201,SS BP v1.3.4,1,,,04150101,0,486.00000000000,0.24300000000,1,1760.00039959000,96000.04992960000,0.00000000000,0
2,2,USGS-434236074332601,SS BP v1.3.4,1,,,04150101,0,487.00000000000,0.22300000000,1,2580.00059986000,189600.08335100000,0.00000000000,0
2,2,USGS-434233074333001,SS BP v1.3.4,1,,,04150101,0,488.00000000000,0.21800000000,1,2860.00059986000,205200.08335100000,0.00000000000,0
2,2,USGS-434233074160501,SS BP v1.3.4,1,,,02020001,0,489.00000000000,0.17707407407,9,3020.00040054000,198600.06609000000,0.00000000000,0
2,2,USGS-434229074572901,SS BP v1.3.4,1,,,04150101,0,490.00000000000,0.11300000000,2,8840.00120115000,1876100.72931000000,0.00000000000,0
2,2,USGS-434228074333301,SS BP v1.3.4,1,,,04150101,0,491.00000000000,0.21400000000,1,3780.00059986000,346300.14786700000,0.00000000000,0
2,2,USGS-434221074334301,SS BP v1.3.4,1,,,04150101,0,492.00000000000,0.26800000000,1,4440.00090027000,463400.19893600000,0.00000000000,0
2,2,USGS-434218074335701,SS BP v1.3.4,1,,,04150101,0,493.00000000000,0.30000000000,1,5020.00090027000,592000.21896400000,0.00000000000,0
2,2,USGS-434217074465001,SS BP v1.3.4,1,,,04150101,0,494.00000000000,0.38870000000,10,2860.00060034000,206300.08542800000,0.00000000000,0
2,2,USGS-434216074343401,SS BP v1.3.4,1,,,04150101,0,495.00000000000,0.19262500000,32,18940.00379990000,5621002.02578000000,0.00000000000,0
2,2,USGS-434213074340801,SS BP v1.3.4,1,,,04150101,0,496.00000000000,0.30200000000,1,6060.00129938000,766200.28384900000,0.00000000000,0
2,2,USGS-434213074324401,SS BP v1.3.4,1,,,04150101,0,497.00000000000,0.17600000000,1,6960.00100040000,1746900.68016000000,0.00000000000,0
2,2,USGS-434213074321301,SS BP v1.3.4,1,,,04150101,0,498.00000000000,0.11700000000,1,5100.00070095000,967900.38101700000,0.00000000000,0
2,2,USGS-434212074330501,SS BP v1.3.4,1,,,04150101,0,499.00000000000,0.18500000000,1,8080.00149918000,2213100.88788000000,0.00000000000,0
2,2,USGS-434211074462301,SS BP v1.3.4,1,,,04150101,0,500.00000000000,0.36083333333,6,4820.00080109000,571600.22831000000,0.00000000000,0
2,2,USGS-434211074452401,SS BP v1.3.4,1,,,04150101,0,501.00000000000,0.27936111111,12,5160.00080013000,501500.21417100000,0.00000000000,0
2,2,USGS-434211074340001,SS BP v1.3.4,1,,,04150101,0,502.00000000000,0.22900000000,1,11280.00190020000,3569101.38858000000,0.00000000000,0
2,2,USGS-434211074333001,SS BP v1.3.4,1,,,04150101,0,503.00000000000,0.13500000000,1,2580.00020027000,122000.02102900000,0.00000000000,0
2,2,USGS-434211074315801,SS BP v1.3.4,1,,,04150101,0,504.00000000000,0.11800000000,1,3500.00050068000,543800.21679400000,0.00000000000,0
2,2,USGS-434211074150201,SS BP v1.3.4,1,,,02020001,0,505.00000000000,0.21544444444,3,6800.00099897000,1049400.42839000000,0.00000000000,0
2,2,USGS-434211074065801,SS BP v1.3.4,1,,,02020001,0,506.00000000000,0.03666666667,3,3360.00070000000,249500.13042500000,0.00000000000,0
2,2,USGS-434210074334001,SS BP v1.3.4,1,,,04150101,0,507.00000000000,0.23100000000,1,10340.00180010000,3374301.29345000000,0.00000000000,0
2,2,USGS-434210074332201,SS BP v1.3.4,1,,,04150101,0,508.00000000000,0.22800000000,1,9440.00159979000,3018001.20533000000,0.00000000000,0
2,2,USGS-434208074450901,SS BP v1.3.4,1,,,04150101,0,509.00000000000,0.27597222222,12,4760.00089931000,609400.18610000000,0.00000000000,0
2,2,USGS-434208074354501,SS BP v1.3.4,1,,,04150101,0,510.00000000000,0.17400000000,36,23080.00430010000,9619003.51672000000,0.00000000000,0
2,2,USGS-434208074343001,SS BP v1.3.4,1,,,04150101,0,511.00000000000,0.25767948718,39,13000.00219920000,4766501.77285000000,0.00000000000,0
2,2,USGS-434207074453801,SS BP v1.3.4,1,,,04150101,0,512.00000000000,0.28350000000,6,7420.00190020000,1385900.49506000000,0.00000000000,0
2,2,USGS-434204074452401,SS BP v1.3.4,1,,,04150101,0,513.00000000000,0.55750000000,4,4140.00069952000,292200.09986400000,0.00000000000,0
2,2,USGS-434154074445701,SS BP v1.3.4,1,,,04150101,0,514.00000000000,0.62700000000,4,3260.00060081000,163400.07209800000,0.00000000000,0
2,2,USGS-434147074033101,SS BP v1.3.4,1,,,02020002,0,515.00000000000,0.19811111111,3,5080.00080013000,1090500.40304000000,0.00000000000,0
2,2,USGS-434145074413201,SS BP v1.3.4,1,,,04150101,0,516.00000000000,0.45940000000,5,4840.00099945000,693800.23672600000,0.00000000000,0
2,2,USGS-434142074533201,SS BP v1.3.4,1,,,04150101,0,517.00000000000,0.39833333333,5,5740.00089932000,780000.27512100000,0.00000000000,0
2,2,USGS-434139075213801,SS BP v1.3.4,1,,,04150101,0,518.00000000000,0.10100000000,5,9240.00139999000,1847300.62377000000,0.00000000000,0
2,2,USGS-434136074360701,SS BP v1.3.4,1,,,04150101,0,519.00000000000,0.20506666667,30,37100.00719740000,24131608.82910000000,0.00000000000,0
2,2,USGS-434131073430801,SS BP v1.3.4,1,,,02020001,0,520.00000000000,0.17900000000,3,5520.00079918000,1006700.34966000000,0.00000000000,0
2,2,USGS-434127075200801,SS BP v1.3.4,1,,,04150101,0,521.00000000000,0.11780000000,5,3340.00050068000,247300.10864700000,0.00000000000,0
2,2,USGS-434124074393301,SS BP v1.3.4,1,,,04150101,0,522.00000000000,0.31472727273,11,11980.00239850000,2296300.78353000000,0.00000000000,0
2,2,USGS-434118075133101,SS BP v1.3.4,1,,,04150101,0,523.00000000000,0.05250000000,4,3520.00059891000,332700.13164500000,0.00000000000,0
2,2,USGS-434116075125501,SS BP v1.3.4,1,,,04150101,0,524.00000000000,0.18228571429,7,19100.00309940000,8636403.19613000000,0.00000000000,0
2,2,USGS-434114074203401,SS BP v1.3.4,1,,,02020001,0,525.00000000000,0.13950000000,2,9400.00170136000,2894401.11045000000,0.00000000000,0
2,2,USGS-434107074591301,SS BP v1.3.4,1,,,04150101,0,526.00000000000,0.26916666667,6,10000.00200030000,1602200.58835000000,0.00000000000,0
2,2,USGS-434106075123101,SS BP v1.3.4,1,,,04150101,0,527.00000000000,0.19340000000,5,10860.00149970000,2537700.87669000000,0.00000000000,0
2,2,USGS-434105074581501,SS BP v1.3.4,1,,,04150101,0,528.00000000000,0.10800000000,2,9800.00190020000,2993201.02565000000,0.00000000000,0
2,2,USGS-434105074393501,SS BP v1.3.4,1,,,04150101,0,529.00000000000,0.15457142857,14,5760.00099945000,1012600.40683000000,0.00000000000,0
2,2,USGS-434101074420301,SS BP v1.3.4,1,,,04150101,0,530.00000000000,0.28680000000,5,29440.00489710000,15341105.61120000000,0.00000000000,0
2,2,USGS-434100074462601,SS BP v1.3.4,1,,,04150101,0,531.00000000000,0.15500000000,1,11500.00210000000,2608000.97100000000,0.00000000000,0
2,2,USGS-434057074425001,SS BP v1.3.4,1,,,04150101,0,532.00000000000,0.32300000000,4,4220.00069952000,399700.17508700000,0.00000000000,0
2,2,USGS-434056074440401,SS BP v1.3.4,1,,,04150101,0,533.00000000000,0.35057142857,7,6240.00099945000,1366400.44108000000,0.00000000000,0
2,2,USGS-434054074421001,SS BP v1.3.4,1,,,04150101,0,534.00000000000,0.06600000000,1,32920.00549650000,16310206.01390000000,0.00000000000,0
2,2,USGS-434051074415901,SS BP v1.3.4,1,,,04150101,0,535.00000000000,0.21220000000,5,17920.00290010000,4945701.78026000000,0.00000000000,0
2,2,USGS-434049074462001,SS BP v1.3.4,1,,,04150101,0,536.00000000000,0.17044444444,12,11640.00240040000,2726401.04861000000,0.00000000000,0
2,2,USGS-434043073354101,SS BP v1.3.4,1,,,02010008,0,537.00000000000,0.32954545455,11,30460.00530010000,16524206.05250000000,0.00000000000,0
2,2,USGS-434029074590401,SS BP v1.3.4,1,,,04150101,0,538.00000000000,0.05200000000,1,6500.00129938000,672400.23681900000,0.00000000000,0
2,2,USGS-434025074585901,SS BP v1.3.4,1,,,04150101,0,539.00000000000,0.62216666667,12,13960.00260020000,3881201.34029000000,0.00000000000,0
2,2,USGS-434024073374201,SS BP v1.3.4,1,,,02010008,0,540.00000000000,0.13900000000,1,6060.00100041000,1155200.40454000000,0.00000000000,0
2,2,USGS-434013074391001,SS BP v1.3.4,1,,,04150101,0,541.00000000000,0.01200000000,1,1780.00039864000,93300.06378170000,0.00000000000,0
2,2,USGS-434012075040501,SS BP v1.3.4,1,,,04150101,0,542.00000000000,0.14920000000,5,4760.00080013000,580300.21805800000,0.00000000000,0
2,2,USGS-434008075205301,SS BP v1.3.4,1,,,04150101,0,543.00000000000,0.26140000000,5,5540.00080013000,703500.26110200000,0.00000000000,0
2,2,USGS-434008074392501,SS BP v1.3.4,1,,,04150101,0,544.00000000000,0.09300000000,1,2800.00039864000,222300.08471000000,0.00000000000,0
2,2,USGS-434006075200101,SS BP v1.3.4,1,,,04150101,0,545.00000000000,0.15366666667,15,4060.00089836000,292200.16957000000,0.00000000000,0
2,2,USGS-434005075160601,SS BP v1.3.4,1,,,04150101,0,546.00000000000,0.17942857143,7,11120.00229880000,2069800.86893000000,0.00000000000,0
2,2,USGS-434004074401701,SS BP v1.3.4,1,,,04150101,0,547.00000000000,0.18500000000,1,6720.00210047000,843100.30199300000,0.00000000000,0
2,2,USGS-434003074393801,SS BP v1.3.4,1,,,04150101,0,548.00000000000,0.14800000000,1,3220.00079918000,327300.12776900000,0.00000000000,0
2,2,USGS-434001075045401,SS BP v1.3.4,1,,,04150101,0,549.00000000000,0.19430769231,13,4880.00059939000,715900.32018900000,0.00000000000,0
2,2,USGS-434000074401301,SS BP v1.3.4,1,,,04150101,0,550.00000000000,0.18700000000,1,6460.00160027000,805400.29399400000,0.00000000000,0
2,2,USGS-433958074395001,SS BP v1.3.4,1,,,04150101,0,551.00000000000,0.21200000000,1,4320.00079918000,437100.18785000000,0.00000000000,0
2,2,USGS-433955074401101,SS BP v1.3.4,1,,,04150101,0,552.00000000000,0.18100000000,1,6420.00160027000,763800.29399400000,0.00000000000,0
2,2,USGS-433953074400801,SS BP v1.3.4,1,,,04150101,0,553.00000000000,0.26185714286,14,5620.00129986000,682700.27747200000,0.00000000000,0
2,2,USGS-433949075063801,SS BP v1.3.4,1,,,04150101,0,554.00000000000,0.25420000000,5,7980.00140000000,803600.27596200000,0.00000000000,0
2,2,USGS-433948073573401,SS BP v1.3.4,1,,,02020001,0,555.00000000000,0.10066666667,3,8680.00149918000,2641400.93478000000,0.00000000000,0
2,2,USGS-433942074223901,SS BP v1.3.4,1,,,02020001,0,556.00000000000,0.13466666667,3,2260.00040054000,157500.07710500000,0.00000000000,0
2,2,USGS-433940075053201,SS BP v1.3.4,1,,,04150101,0,557.00000000000,0.21210000000,10,3300.00090027000,357100.13144500000,0.00000000000,0
2,2,USGS-433922075210201,SS BP v1.3.4,1,,,04150101,0,558.00000000000,0.28800000000,5,3500.00059986000,439300.17100800000,0.00000000000,0
2,2,USGS-433920074403401,SS BP v1.3.4,1,,,04150101,0,559.00000000000,0.27457142857,7,7640.00139809000,1220800.43375000000,0.00000000000,0
2,2,USGS-433918074403501,SS BP v1.3.4,1,,,04150101,0,560.00000000000,0.22420000000,5,3180.00059891000,311900.09988300000,0.00000000000,0
2,2,USGS-433914074241401,SS BP v1.3.4,1,,,02020001,0,561.00000000000,0.36766666667,3,4360.00089884000,505900.17897600000,0.00000000000,0
2,2,USGS-433909074403201,SS BP v1.3.4,1,,,04150101,0,562.00000000000,0.18000000000,1,41260.00689980000,32764311.98070000000,0.00000000000,0
2,2,USGS-433854074411501,SS BP v1.3.4,1,,,04150101,0,563.00000000000,0.35945454546,11,6060.00080013000,668500.16211000000,0.00000000000,0
2,2,USGS-433851075210501,SS BP v1.3.4,1,,,04150101,0,564.00000000000,0.15980000000,5,3700.00079918000,391900.16089900000,0.00000000000,0
2,2,USGS-433849074575101,SS BP v1.3.4,1,,,04150101,0,565.00000000000,0.30275000000,12,5740.00099993000,625800.25559000000,0.00000000000,0
2,2,USGS-433837074571401,SS BP v1.3.4,1,,,04150101,0,566.00000000000,0.50300000000,11,5660.00120163000,706700.24733500000,0.00000000000,0
2,2,USGS-433830073555601,SS BP v1.3.4,1,,,02020001,0,567.00000000000,0.05133333333,3,19520.00379750000,9420903.38647000000,0.00000000000,0
2,2,USGS-433822075143901,SS BP v1.3.4,1,,,04150101,0,568.00000000000,0.05480000000,5,5420.00090122000,633200.19626600000,0.00000000000,0
